Adoption,Died,Euthanasia,ID,Return_to_owner,Transfer
0.29,0.0,0.075,9627,0.52,0.115
0.665,0.0,0.0,9628,0.08,0.255
0.575,0.0,0.05,9629,0.27,0.105
0.32,0.015,0.0,9630,0.145,0.52
0.29,0.0,0.0,9631,0.0,0.71
0.36,0.0,0.075,9632,0.295,0.27
0.675,0.0,0.01,9633,0.24,0.075
0.0,0.0,0.005,9634,0.0,0.995
0.655,0.0,0.0,9635,0.0,0.345
0.94,0.0,0.0,9636,0.045,0.015
0.32,0.0,0.02,9637,0.56,0.1
0.27,0.0,0.005,9638,0.085,0.64
0.71,0.0,0.0,9639,0.0,0.29
0.255,0.0,0.005,9640,0.485,0.255
0.015,0.0,0.305,9641,0.415,0.265
0.37,0.0,0.01,9642,0.08,0.54
0.385,0.0,0.0,9643,0.0,0.615
0.58,0.005,0.005,9644,0.175,0.235
0.325,0.0,0.025,9645,0.365,0.285
0.195,0.0,0.04,9646,0.405,0.36
0.65,0.0,0.0,9647,0.2,0.15
0.27,0.0,0.01,9648,0.055,0.665
0.95,0.0,0.03,9649,0.015,0.005
0.86,0.0,0.0,9650,0.11,0.03
0.035,0.0,0.14,9651,0.52,0.305
0.435,0.0,0.095,9652,0.31,0.16
0.075,0.0,0.04,9653,0.055,0.83
0.43,0.0,0.005,9654,0.055,0.51
0.625,0.005,0.015,9655,0.25,0.105
0.37,0.005,0.065,9656,0.375,0.185
0.47,0.01,0.04,9657,0.295,0.185
0.455,0.0,0.0,9658,0.0,0.545
0.775,0.0,0.005,9659,0.035,0.185
0.515,0.0,0.03,9660,0.275,0.18
0.52,0.0,0.015,9661,0.355,0.11
0.27,0.01,0.03,9662,0.245,0.445
0.0,0.01,0.14,9663,0.03,0.82
0.7,0.0,0.0,9664,0.245,0.055
0.025,0.165,0.18,9665,0.0,0.63
0.77,0.0,0.0,9666,0.12,0.11
0.0,0.145,0.08,9667,0.0,0.775
0.225,0.005,0.04,9668,0.525,0.205
0.0,0.005,0.1,9669,0.0,0.895
0.695,0.0,0.02,9670,0.215,0.07
0.395,0.005,0.125,9671,0.205,0.27
0.635,0.0,0.015,9672,0.345,0.005
0.23,0.0,0.01,9673,0.175,0.585
0.325,0.0,0.1,9674,0.275,0.3
0.51,0.0,0.02,9675,0.245,0.225
0.2,0.0,0.055,9676,0.46,0.285
0.0,0.0,0.0,9677,0.0,1.0
0.475,0.0,0.065,9678,0.275,0.185
0.55,0.0,0.015,9679,0.245,0.19
0.985,0.0,0.0,9680,0.015,0.0
0.42,0.0,0.015,9681,0.35,0.215
0.13,0.0,0.0,9682,0.185,0.685
0.755,0.0,0.0,9683,0.185,0.06
0.01,0.01,0.675,9684,0.01,0.295
0.67,0.005,0.135,9685,0.17,0.02
0.415,0.0,0.015,9686,0.34,0.23
0.5,0.0,0.02,9687,0.215,0.265
0.35,0.0,0.055,9688,0.51,0.085
0.0,0.0,0.0,9689,0.0,1.0
0.03,0.0,0.0,9690,0.01,0.96
0.25,0.015,0.0,9691,0.075,0.66
0.38,0.01,0.045,9692,0.405,0.16
0.575,0.0,0.025,9693,0.17,0.23
0.0,0.0,0.0,9694,0.005,0.995
0.105,0.0,0.0,9695,0.0,0.895
0.76,0.0,0.005,9696,0.035,0.2
0.36,0.03,0.05,9697,0.125,0.435
0.38,0.0,0.02,9698,0.395,0.205
0.03,0.0,0.185,9699,0.415,0.37
0.605,0.0,0.0,9700,0.34,0.055
0.695,0.0,0.005,9701,0.26,0.04
0.23,0.005,0.065,9702,0.32,0.38
0.795,0.0,0.015,9703,0.04,0.15
0.115,0.005,0.425,9704,0.175,0.28
0.025,0.17,0.42,9705,0.005,0.38
0.43,0.055,0.055,9706,0.305,0.155
0.0,0.0,0.01,9707,0.0,0.99
0.49,0.0,0.005,9708,0.005,0.5
0.54,0.0,0.01,9709,0.16,0.29
0.47,0.0,0.03,9710,0.23,0.27
0.555,0.0,0.055,9711,0.295,0.095
0.46,0.0,0.005,9712,0.315,0.22
0.435,0.0,0.055,9713,0.45,0.06
0.615,0.0,0.0,9714,0.315,0.07
0.895,0.0,0.005,9715,0.065,0.035
0.26,0.0,0.04,9716,0.355,0.345
0.38,0.0,0.055,9717,0.095,0.47
0.99,0.0,0.0,9718,0.005,0.005
0.975,0.005,0.0,9719,0.0,0.02
0.205,0.005,0.05,9720,0.4,0.34
0.275,0.0,0.015,9721,0.145,0.565
0.415,0.005,0.065,9722,0.425,0.09
0.975,0.005,0.0,9723,0.015,0.005
0.475,0.005,0.015,9724,0.32,0.185
0.0,0.0,0.01,9725,0.0,0.99
0.0,0.03,0.005,9726,0.0,0.965
0.975,0.0,0.005,9727,0.015,0.005
0.0,0.0,0.0,9728,0.0,1.0
0.615,0.0,0.05,9729,0.17,0.165
0.52,0.0,0.03,9730,0.14,0.31
0.42,0.01,0.03,9731,0.205,0.335
0.005,0.0,0.245,9732,0.485,0.265
0.77,0.005,0.03,9733,0.04,0.155
0.555,0.0,0.015,9734,0.34,0.09
0.0,0.005,0.13,9735,0.005,0.86
0.13,0.005,0.03,9736,0.065,0.77
0.24,0.035,0.2,9737,0.01,0.515
0.03,0.0,0.125,9738,0.015,0.83
0.97,0.0,0.0,9739,0.005,0.025
0.0,0.0,0.0,9740,0.0,1.0
0.34,0.0,0.015,9741,0.47,0.175
0.525,0.0,0.015,9742,0.365,0.095
0.775,0.0,0.005,9743,0.17,0.05
0.565,0.0,0.0,9744,0.115,0.32
0.97,0.0,0.0,9745,0.025,0.005
0.495,0.0,0.075,9746,0.25,0.18
0.015,0.07,0.365,9747,0.05,0.5
0.17,0.0,0.045,9748,0.645,0.14
0.755,0.0,0.0,9749,0.005,0.24
0.495,0.0,0.05,9750,0.28,0.175
0.365,0.0,0.01,9751,0.27,0.355
0.655,0.0,0.01,9752,0.07,0.265
0.0,0.0,0.01,9753,0.0,0.99
0.515,0.0,0.03,9754,0.07,0.385
0.32,0.005,0.035,9755,0.38,0.26
0.955,0.0,0.0,9756,0.0,0.045
0.3,0.0,0.02,9757,0.5,0.18
0.865,0.0,0.0,9758,0.01,0.125
0.535,0.0,0.065,9759,0.365,0.035
0.375,0.015,0.02,9760,0.485,0.105
0.54,0.0,0.07,9761,0.31,0.08
0.0,0.0,0.015,9762,0.0,0.985
0.93,0.0,0.005,9763,0.005,0.06
0.52,0.0,0.01,9764,0.105,0.365
0.515,0.0,0.015,9765,0.225,0.245
0.46,0.02,0.07,9766,0.205,0.245
0.64,0.0,0.0,9767,0.18,0.18
0.265,0.0,0.095,9768,0.37,0.27
0.37,0.0,0.135,9769,0.285,0.21
0.53,0.005,0.02,9770,0.405,0.04
0.23,0.01,0.01,9771,0.0,0.75
0.46,0.0,0.005,9772,0.485,0.05
0.32,0.0,0.0,9773,0.205,0.475
0.025,0.0,0.025,9774,0.11,0.84
0.55,0.0,0.005,9775,0.435,0.01
0.495,0.0,0.0,9776,0.44,0.065
0.015,0.01,0.35,9777,0.205,0.42
0.675,0.0,0.005,9778,0.27,0.05
0.98,0.0,0.0,9779,0.015,0.005
0.0,0.005,0.035,9780,0.0,0.96
0.205,0.0,0.0,9781,0.0,0.795
0.0,0.005,0.005,9782,0.0,0.99
0.455,0.025,0.045,9783,0.105,0.37
0.06,0.0,0.195,9784,0.505,0.24
0.97,0.0,0.0,9785,0.03,0.0
0.47,0.0,0.07,9786,0.09,0.37
0.005,0.01,0.11,9787,0.015,0.86
0.01,0.005,0.445,9788,0.005,0.535
0.0,0.0,0.01,9789,0.0,0.99
0.08,0.005,0.315,9790,0.52,0.08
0.285,0.005,0.1,9791,0.125,0.485
0.185,0.0,0.18,9792,0.11,0.525
0.14,0.0,0.13,9793,0.46,0.27
0.575,0.015,0.015,9794,0.195,0.2
0.485,0.015,0.06,9795,0.185,0.255
0.31,0.0,0.11,9796,0.465,0.115
0.56,0.01,0.015,9797,0.15,0.265
0.64,0.0,0.01,9798,0.14,0.21
0.85,0.0,0.0,9799,0.055,0.095
0.575,0.0,0.0,9800,0.165,0.26
0.175,0.0,0.045,9801,0.47,0.31
0.76,0.0,0.005,9802,0.085,0.15
0.0,0.0,0.085,9803,0.0,0.915
0.21,0.005,0.05,9804,0.655,0.08
0.205,0.0,0.32,9805,0.125,0.35
0.21,0.0,0.14,9806,0.365,0.285
0.0,0.0,0.02,9807,0.0,0.98
0.685,0.0,0.035,9808,0.21,0.07
0.47,0.01,0.03,9809,0.375,0.115
0.0,0.005,0.005,9810,0.0,0.99
0.04,0.05,0.09,9811,0.41,0.41
0.24,0.0,0.04,9812,0.13,0.59
0.515,0.065,0.065,9813,0.01,0.345
0.0,0.01,0.04,9814,0.005,0.945
0.59,0.0,0.005,9815,0.33,0.075
0.44,0.0,0.075,9816,0.24,0.245
0.99,0.0,0.0,9817,0.01,0.0
1.0,0.0,0.0,9818,0.0,0.0
0.03,0.0,0.1,9819,0.29,0.58
0.985,0.0,0.0,9820,0.005,0.01
0.255,0.0,0.06,9821,0.34,0.345
0.575,0.0,0.0,9822,0.21,0.215
0.43,0.015,0.07,9823,0.23,0.255
0.0,0.0,0.345,9824,0.315,0.34
0.5,0.0,0.005,9825,0.37,0.125
0.22,0.04,0.065,9826,0.425,0.25
0.8,0.0,0.005,9827,0.07,0.125
0.54,0.0,0.015,9828,0.13,0.315
0.69,0.0,0.02,9829,0.255,0.035
0.56,0.0,0.04,9830,0.19,0.21
0.48,0.0,0.04,9831,0.245,0.235
0.02,0.045,0.045,9832,0.03,0.86
0.545,0.0,0.005,9833,0.17,0.28
0.855,0.0,0.005,9834,0.01,0.13
0.98,0.005,0.0,9835,0.01,0.005
0.71,0.0,0.0,9836,0.155,0.135
0.43,0.0,0.005,9837,0.08,0.485
0.18,0.0,0.115,9838,0.545,0.16
1.0,0.0,0.0,9839,0.0,0.0
0.395,0.005,0.07,9840,0.325,0.205
0.8,0.0,0.025,9841,0.05,0.125
0.735,0.0,0.02,9842,0.195,0.05
0.895,0.0,0.005,9843,0.005,0.095
0.43,0.0,0.005,9844,0.545,0.02
0.01,0.01,0.01,9845,0.0,0.97
0.005,0.005,0.01,9846,0.0,0.98
0.615,0.0,0.015,9847,0.315,0.055
0.075,0.0,0.03,9848,0.165,0.73
0.49,0.0,0.005,9849,0.145,0.36
0.035,0.005,0.035,9850,0.015,0.91
0.015,0.0,0.3,9851,0.085,0.6
0.57,0.0,0.02,9852,0.16,0.25
0.55,0.0,0.025,9853,0.1,0.325
0.335,0.0,0.06,9854,0.11,0.495
0.22,0.01,0.025,9855,0.65,0.095
0.0,0.065,0.355,9856,0.005,0.575
0.66,0.0,0.02,9857,0.14,0.18
0.385,0.0,0.005,9858,0.11,0.5
0.46,0.0,0.06,9859,0.375,0.105
0.325,0.0,0.005,9860,0.305,0.365
0.425,0.0,0.11,9861,0.235,0.23
0.0,0.005,0.01,9862,0.0,0.985
0.53,0.01,0.01,9863,0.32,0.13
0.535,0.0,0.01,9864,0.27,0.185
0.0,0.0,0.02,9865,0.0,0.98
0.435,0.0,0.095,9866,0.285,0.185
0.84,0.005,0.005,9867,0.015,0.135
0.435,0.005,0.015,9868,0.38,0.165
0.275,0.0,0.03,9869,0.045,0.65
0.95,0.0,0.005,9870,0.03,0.015
0.0,0.0,0.0,9871,0.0,1.0
0.97,0.01,0.0,9872,0.02,0.0
0.82,0.0,0.0,9873,0.005,0.175
0.945,0.005,0.0,9874,0.0,0.05
0.94,0.0,0.0,9875,0.0,0.06
0.0,0.0,0.0,9876,0.0,1.0
0.36,0.0,0.015,9877,0.425,0.2
0.135,0.0,0.14,9878,0.655,0.07
0.475,0.0,0.0,9879,0.415,0.11
0.47,0.05,0.1,9880,0.215,0.165
0.91,0.0,0.005,9881,0.04,0.045
0.62,0.0,0.03,9882,0.265,0.085
0.0,0.04,0.03,9883,0.005,0.925
0.945,0.005,0.0,9884,0.05,0.0
0.68,0.0,0.01,9885,0.14,0.17
0.025,0.02,0.105,9886,0.09,0.76
0.105,0.0,0.065,9887,0.09,0.74
0.955,0.0,0.0,9888,0.01,0.035
0.0,0.0,0.02,9889,0.01,0.97
0.435,0.0,0.045,9890,0.44,0.08
0.575,0.0,0.05,9891,0.27,0.105
0.71,0.0,0.025,9892,0.24,0.025
0.09,0.0,0.11,9893,0.66,0.14
0.0,0.01,0.005,9894,0.0,0.985
0.0,0.02,0.015,9895,0.0,0.965
0.23,0.02,0.075,9896,0.045,0.63
0.035,0.045,0.265,9897,0.005,0.65
0.57,0.0,0.0,9898,0.06,0.37
0.875,0.005,0.025,9899,0.065,0.03
0.355,0.0,0.02,9900,0.335,0.29
0.305,0.0,0.04,9901,0.385,0.27
0.545,0.0,0.005,9902,0.08,0.37
0.0,0.0,0.01,9903,0.0,0.99
0.165,0.005,0.09,9904,0.435,0.305
0.205,0.005,0.13,9905,0.42,0.24
0.655,0.0,0.01,9906,0.085,0.25
0.0,0.02,0.02,9907,0.0,0.96
0.135,0.0,0.005,9908,0.18,0.68
0.0,0.04,0.085,9909,0.105,0.77
0.035,0.0,0.36,9910,0.395,0.21
0.42,0.005,0.005,9911,0.09,0.48
0.01,0.04,0.435,9912,0.09,0.425
0.615,0.0,0.005,9913,0.32,0.06
0.035,0.005,0.075,9914,0.555,0.33
0.965,0.0,0.0,9915,0.005,0.03
0.03,0.0,0.12,9916,0.485,0.365
0.245,0.02,0.025,9917,0.0,0.71
0.4,0.005,0.015,9918,0.5,0.08
0.515,0.0,0.02,9919,0.335,0.13
0.8,0.0,0.0,9920,0.02,0.18
0.41,0.0,0.01,9921,0.3,0.28
0.0,0.0,0.055,9922,0.0,0.945
0.01,0.03,0.25,9923,0.0,0.71
0.115,0.0,0.14,9924,0.135,0.61
0.01,0.0,0.155,9925,0.62,0.215
0.655,0.0,0.0,9926,0.12,0.225
0.95,0.0,0.0,9927,0.02,0.03
0.015,0.005,0.02,9928,0.0,0.96
0.205,0.0,0.05,9929,0.08,0.665
0.12,0.025,0.085,9930,0.04,0.73
0.455,0.0,0.13,9931,0.32,0.095
0.58,0.005,0.02,9932,0.36,0.035
0.45,0.0,0.005,9933,0.42,0.125
0.22,0.07,0.17,9934,0.13,0.41
0.22,0.005,0.015,9935,0.07,0.69
0.43,0.0,0.03,9936,0.455,0.085
0.005,0.0,0.205,9937,0.0,0.79
0.965,0.0,0.0,9938,0.01,0.025
0.285,0.0,0.0,9939,0.1,0.615
0.73,0.0,0.02,9940,0.14,0.11
0.53,0.0,0.01,9941,0.215,0.245
0.0,0.0,0.035,9942,0.0,0.965
0.56,0.01,0.025,9943,0.17,0.235
0.975,0.0,0.005,9944,0.015,0.005
0.835,0.0,0.0,9945,0.055,0.11
0.22,0.0,0.205,9946,0.515,0.06
0.69,0.005,0.0,9947,0.035,0.27
0.725,0.0,0.005,9948,0.085,0.185
0.315,0.0,0.035,9949,0.475,0.175
0.02,0.07,0.425,9950,0.035,0.45
0.21,0.0,0.005,9951,0.255,0.53
0.25,0.005,0.005,9952,0.125,0.615
0.805,0.0,0.0,9953,0.01,0.185
0.755,0.0,0.0,9954,0.225,0.02
0.76,0.0,0.0,9955,0.005,0.235
0.47,0.0,0.03,9956,0.32,0.18
0.095,0.015,0.005,9957,0.005,0.88
0.33,0.0,0.025,9958,0.355,0.29
0.265,0.0,0.125,9959,0.435,0.175
0.775,0.0,0.0,9960,0.045,0.18
0.5,0.0,0.0,9961,0.12,0.38
0.77,0.0,0.015,9962,0.05,0.165
0.985,0.0,0.0,9963,0.005,0.01
0.265,0.0,0.025,9964,0.59,0.12
0.695,0.0,0.0,9965,0.105,0.2
0.975,0.0,0.0,9966,0.005,0.02
0.0,0.0,0.0,9967,0.0,1.0
0.975,0.0,0.005,9968,0.02,0.0
0.145,0.01,0.035,9969,0.085,0.725
0.0,0.15,0.035,9970,0.0,0.815
0.31,0.0,0.16,9971,0.275,0.255
0.475,0.0,0.01,9972,0.07,0.445
0.685,0.005,0.005,9973,0.06,0.245
0.415,0.0,0.075,9974,0.42,0.09
0.0,0.005,0.085,9975,0.0,0.91
0.035,0.01,0.11,9976,0.04,0.805
0.0,0.0,0.015,9977,0.0,0.985
0.26,0.01,0.175,9978,0.14,0.415
0.0,0.005,0.025,9979,0.0,0.97
0.835,0.0,0.015,9980,0.06,0.09
0.48,0.0,0.04,9981,0.18,0.3
0.375,0.0,0.02,9982,0.44,0.165
0.92,0.045,0.0,9983,0.01,0.025
0.615,0.0,0.01,9984,0.265,0.11
0.835,0.0,0.0,9985,0.04,0.125
0.055,0.0,0.36,9986,0.36,0.225
0.51,0.0,0.01,9987,0.285,0.195
0.64,0.0,0.015,9988,0.28,0.065
0.76,0.0,0.0,9989,0.215,0.025
0.225,0.015,0.005,9990,0.67,0.085
0.64,0.0,0.005,9991,0.095,0.26
0.035,0.02,0.22,9992,0.05,0.675
0.02,0.0,0.085,9993,0.3,0.595
0.845,0.0,0.0,9994,0.035,0.12
0.74,0.0,0.0,9995,0.13,0.13
0.675,0.0,0.005,9996,0.17,0.15
0.41,0.005,0.015,9997,0.47,0.1
0.82,0.0,0.005,9998,0.16,0.015
0.7,0.0,0.05,9999,0.185,0.065
0.005,0.005,0.095,10000,0.31,0.585
0.79,0.0,0.005,10001,0.045,0.16
0.295,0.0,0.175,10002,0.275,0.255
0.005,0.005,0.025,10003,0.0,0.965
0.01,0.0,0.02,10004,0.015,0.955
0.375,0.0,0.025,10005,0.515,0.085
0.99,0.0,0.0,10006,0.005,0.005
0.095,0.005,0.085,10007,0.32,0.495
0.185,0.02,0.04,10008,0.35,0.405
0.035,0.005,0.205,10009,0.31,0.445
0.0,0.035,0.005,10010,0.0,0.96
0.465,0.0,0.01,10011,0.045,0.48
0.67,0.0,0.005,10012,0.185,0.14
0.915,0.0,0.0,10013,0.005,0.08
0.125,0.0,0.0,10014,0.0,0.875
0.93,0.005,0.01,10015,0.0,0.055
0.03,0.025,0.35,10016,0.0,0.595
0.355,0.0,0.0,10017,0.605,0.04
0.045,0.015,0.165,10018,0.305,0.47
0.075,0.015,0.075,10019,0.59,0.245
0.45,0.0,0.09,10020,0.16,0.3
0.66,0.005,0.0,10021,0.125,0.21
0.035,0.055,0.05,10022,0.0,0.86
0.31,0.0,0.065,10023,0.37,0.255
1.0,0.0,0.0,10024,0.0,0.0
0.425,0.005,0.065,10025,0.215,0.29
0.2,0.0,0.005,10026,0.1,0.695
0.775,0.0,0.0,10027,0.01,0.215
0.13,0.0,0.05,10028,0.73,0.09
0.655,0.0,0.005,10029,0.265,0.075
0.81,0.0,0.0,10030,0.0,0.19
0.0,0.0,0.0,10031,0.0,1.0
0.66,0.0,0.0,10032,0.265,0.075
0.205,0.0,0.065,10033,0.025,0.705
0.015,0.04,0.01,10034,0.005,0.93
0.57,0.0,0.005,10035,0.1,0.325
0.995,0.0,0.0,10036,0.0,0.005
0.085,0.0,0.31,10037,0.37,0.235
0.56,0.0,0.01,10038,0.235,0.195
0.0,0.0,0.01,10039,0.0,0.99
0.535,0.0,0.095,10040,0.155,0.215
0.855,0.0,0.0,10041,0.0,0.145
0.035,0.07,0.21,10042,0.075,0.61
0.245,0.0,0.025,10043,0.53,0.2
0.385,0.025,0.025,10044,0.005,0.56
0.0,0.02,0.0,10045,0.0,0.98
0.865,0.0,0.0,10046,0.075,0.06
0.285,0.0,0.035,10047,0.23,0.45
0.32,0.0,0.02,10048,0.57,0.09
0.645,0.0,0.0,10049,0.315,0.04
0.63,0.01,0.0,10050,0.3,0.06
0.535,0.0,0.02,10051,0.31,0.135
0.04,0.03,0.68,10052,0.06,0.19
0.005,0.005,0.51,10053,0.005,0.475
0.695,0.0,0.0,10054,0.005,0.3
0.905,0.0,0.0,10055,0.0,0.095
0.54,0.005,0.0,10056,0.165,0.29
0.47,0.0,0.045,10057,0.36,0.125
0.255,0.005,0.02,10058,0.145,0.575
0.455,0.0,0.01,10059,0.15,0.385
0.0,0.0,0.005,10060,0.0,0.995
0.14,0.005,0.075,10061,0.565,0.215
0.18,0.0,0.245,10062,0.435,0.14
0.58,0.02,0.035,10063,0.105,0.26
0.16,0.01,0.02,10064,0.12,0.69
0.865,0.0,0.0,10065,0.005,0.13
0.165,0.0,0.11,10066,0.53,0.195
0.0,0.0,0.0,10067,0.0,1.0
0.565,0.0,0.045,10068,0.185,0.205
0.655,0.005,0.015,10069,0.275,0.05
0.0,0.005,0.075,10070,0.0,0.92
0.005,0.01,0.005,10071,0.0,0.98
0.41,0.005,0.035,10072,0.385,0.165
1.0,0.0,0.0,10073,0.0,0.0
0.295,0.0,0.01,10074,0.095,0.6
0.005,0.025,0.58,10075,0.07,0.32
0.725,0.0,0.0,10076,0.155,0.12
0.0,0.0,0.0,10077,0.0,1.0
0.92,0.0,0.0,10078,0.04,0.04
0.525,0.0,0.0,10079,0.07,0.405
0.01,0.035,0.04,10080,0.005,0.91
0.425,0.0,0.06,10081,0.21,0.305
0.92,0.0,0.005,10082,0.005,0.07
0.99,0.0,0.0,10083,0.01,0.0
0.0,0.0,0.02,10084,0.005,0.975
0.555,0.0,0.005,10085,0.29,0.15
0.55,0.0,0.015,10086,0.185,0.25
0.955,0.0,0.0,10087,0.01,0.035
0.865,0.0,0.0,10088,0.055,0.08
0.54,0.0,0.005,10089,0.27,0.185
0.155,0.0,0.06,10090,0.725,0.06
0.25,0.0,0.03,10091,0.545,0.175
0.55,0.0,0.005,10092,0.395,0.05
0.43,0.0,0.045,10093,0.135,0.39
0.26,0.0,0.125,10094,0.335,0.28
0.4,0.0,0.06,10095,0.245,0.295
0.355,0.0,0.08,10096,0.305,0.26
0.95,0.0,0.0,10097,0.01,0.04
0.0,0.0,0.01,10098,0.0,0.99
0.055,0.0,0.025,10099,0.145,0.775
0.53,0.0,0.045,10100,0.175,0.25
0.48,0.01,0.055,10101,0.235,0.22
0.0,0.0,0.0,10102,0.0,1.0
0.79,0.0,0.015,10103,0.01,0.185
0.0,0.0,0.035,10104,0.0,0.965
0.27,0.0,0.07,10105,0.0,0.66
0.835,0.0,0.0,10106,0.01,0.155
0.06,0.0,0.035,10107,0.105,0.8
0.495,0.0,0.01,10108,0.115,0.38
0.65,0.0,0.015,10109,0.285,0.05
0.035,0.015,0.07,10110,0.445,0.435
0.885,0.02,0.0,10111,0.06,0.035
0.985,0.0,0.0,10112,0.005,0.01
0.005,0.015,0.01,10113,0.0,0.97
0.555,0.0,0.0,10114,0.03,0.415
0.11,0.03,0.25,10115,0.06,0.55
0.005,0.015,0.19,10116,0.04,0.75
0.835,0.0,0.0,10117,0.0,0.165
0.66,0.0,0.0,10118,0.305,0.035
0.99,0.0,0.0,10119,0.005,0.005
0.81,0.0,0.025,10120,0.105,0.06
0.655,0.0,0.0,10121,0.275,0.07
0.035,0.005,0.16,10122,0.47,0.33
0.34,0.0,0.31,10123,0.2,0.15
0.54,0.0,0.03,10124,0.165,0.265
0.88,0.0,0.0,10125,0.01,0.11
0.0,0.0,0.02,10126,0.025,0.955
0.98,0.0,0.0,10127,0.005,0.015
0.025,0.025,0.45,10128,0.165,0.335
0.0,0.005,0.02,10129,0.02,0.955
0.085,0.0,0.01,10130,0.055,0.85
0.98,0.0,0.0,10131,0.01,0.01
0.455,0.0,0.01,10132,0.26,0.275
0.045,0.005,0.36,10133,0.09,0.5
0.835,0.0,0.0,10134,0.04,0.125
0.915,0.0,0.0,10135,0.07,0.015
0.65,0.0,0.025,10136,0.14,0.185
0.36,0.0,0.025,10137,0.57,0.045
0.01,0.0,0.045,10138,0.0,0.945
0.215,0.0,0.08,10139,0.4,0.305
0.27,0.0,0.25,10140,0.27,0.21
0.005,0.01,0.035,10141,0.01,0.94
0.925,0.0,0.0,10142,0.02,0.055
0.085,0.2,0.175,10143,0.005,0.535
0.555,0.0,0.08,10144,0.15,0.215
0.015,0.005,0.295,10145,0.435,0.25
0.31,0.005,0.195,10146,0.385,0.105
0.015,0.01,0.025,10147,0.02,0.93
0.805,0.0,0.0,10148,0.125,0.07
0.855,0.0,0.0,10149,0.04,0.105
0.04,0.045,0.265,10150,0.115,0.535
0.0,0.0,0.0,10151,0.0,1.0
0.06,0.05,0.315,10152,0.0,0.575
0.855,0.0,0.0,10153,0.0,0.145
0.405,0.0,0.05,10154,0.13,0.415
0.945,0.0,0.0,10155,0.04,0.015
0.36,0.0,0.015,10156,0.42,0.205
0.965,0.0,0.0,10157,0.02,0.015
0.625,0.0,0.005,10158,0.255,0.115
0.735,0.0,0.005,10159,0.015,0.245
0.455,0.0,0.025,10160,0.475,0.045
0.005,0.0,0.005,10161,0.0,0.99
0.985,0.0,0.0,10162,0.005,0.01
0.325,0.0,0.01,10163,0.565,0.1
0.67,0.0,0.005,10164,0.265,0.06
0.415,0.0,0.0,10165,0.0,0.585
0.0,0.0,0.015,10166,0.0,0.985
0.015,0.0,0.105,10167,0.22,0.66
0.0,0.015,0.0,10168,0.0,0.985
0.57,0.01,0.01,10169,0.11,0.3
0.54,0.0,0.0,10170,0.06,0.4
0.0,0.01,0.01,10171,0.0,0.98
0.125,0.005,0.085,10172,0.175,0.61
0.845,0.0,0.0,10173,0.145,0.01
0.0,0.005,0.04,10174,0.0,0.955
0.25,0.02,0.03,10175,0.01,0.69
0.0,0.005,0.01,10176,0.0,0.985
0.11,0.045,0.12,10177,0.0,0.725
0.395,0.0,0.085,10178,0.335,0.185
0.06,0.015,0.195,10179,0.045,0.685
0.0,0.03,0.645,10180,0.0,0.325
0.895,0.0,0.0,10181,0.05,0.055
0.805,0.0,0.01,10182,0.145,0.04
0.315,0.0,0.035,10183,0.465,0.185
0.47,0.0,0.0,10184,0.395,0.135
0.015,0.005,0.015,10185,0.015,0.95
0.385,0.005,0.22,10186,0.145,0.245
0.88,0.0,0.0,10187,0.0,0.12
0.55,0.0,0.25,10188,0.145,0.055
0.995,0.0,0.0,10189,0.005,0.0
0.01,0.08,0.27,10190,0.02,0.62
0.985,0.0,0.005,10191,0.0,0.01
0.005,0.21,0.275,10192,0.0,0.51
0.25,0.0,0.015,10193,0.63,0.105
0.595,0.005,0.0,10194,0.01,0.39
0.145,0.0,0.04,10195,0.63,0.185
0.55,0.0,0.005,10196,0.265,0.18
0.0,0.0,0.01,10197,0.0,0.99
0.06,0.0,0.275,10198,0.26,0.405
0.475,0.0,0.05,10199,0.155,0.32
0.505,0.0,0.025,10200,0.37,0.1
0.4,0.005,0.0,10201,0.105,0.49
0.02,0.01,0.125,10202,0.01,0.835
0.59,0.0,0.015,10203,0.16,0.235
0.82,0.0,0.005,10204,0.14,0.035
0.275,0.0,0.04,10205,0.585,0.1
0.945,0.0,0.0,10206,0.035,0.02
0.525,0.0,0.02,10207,0.22,0.235
0.0,0.0,0.02,10208,0.0,0.98
0.025,0.0,0.04,10209,0.245,0.69
0.0,0.0,0.015,10210,0.0,0.985
0.23,0.0,0.055,10211,0.61,0.105
0.44,0.01,0.055,10212,0.26,0.235
0.22,0.0,0.025,10213,0.03,0.725
0.395,0.0,0.02,10214,0.385,0.2
0.505,0.0,0.09,10215,0.305,0.1
0.51,0.0,0.03,10216,0.175,0.285
0.375,0.0,0.02,10217,0.19,0.415
0.0,0.005,0.045,10218,0.0,0.95
0.875,0.0,0.0,10219,0.1,0.025
0.685,0.0,0.005,10220,0.25,0.06
0.92,0.0,0.01,10221,0.015,0.055
0.0,0.02,0.055,10222,0.0,0.925
0.08,0.01,0.12,10223,0.485,0.305
0.0,0.0,0.0,10224,0.0,1.0
0.99,0.0,0.0,10225,0.005,0.005
0.98,0.0,0.0,10226,0.01,0.01
0.345,0.0,0.015,10227,0.43,0.21
0.725,0.0,0.01,10228,0.2,0.065
0.0,0.0,0.0,10229,0.0,1.0
0.98,0.0,0.0,10230,0.005,0.015
0.94,0.0,0.0,10231,0.055,0.005
0.0,0.005,0.025,10232,0.005,0.965
0.985,0.0,0.0,10233,0.005,0.01
